site_name,site_id,buffer_m,year,image_count,qa_flag,mean_ndvi,mean_ndmi,mean_ndbi,mean_ndti,mean_savi,mean_bsi,bare_pct,mining_soil_pct,non_mining_soil_pct,valid_px_pct
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,1997,15,ok,0.49588668549353865,0.0520055675866568,-0.0520055675866568,0.050081136356284965,0.2976962699277691,0.011510429936077803,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,1998,15,ok,0.5929670801345127,0.1084919782454916,-0.1084919782454916,0.03032589458965666,0.3433107956485374,-0.040400669206346725,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,1999,15,ok,0.5512331626481219,0.06093658281531651,-0.06093658281531651,0.055930072372417886,0.31323117032368036,0.002674454715744213,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2000,15,ok,0.4450132876099068,0.014183479192983935,-0.014183479192983935,0.0952566662707179,0.27312966584309767,0.057911770509944095,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2001,6,ok,0.5223813839340375,0.037425036227640665,-0.037425036227640665,0.054220151252298156,0.29998179528390556,0.018796342190346694,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2002,5,ok,0.610874335850997,0.12611990788587404,-0.12611990788587404,0.02909254279283374,0.35495575309968447,-0.05981113039176135,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2003,9,ok,0.5627695958948935,0.08166799667494117,-0.08166799667494117,0.06078007352086784,0.3234067431320451,-0.015245512738668166,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2004,15,ok,0.6638033210927647,0.16268608431187073,-0.16268608431187073,-0.010161180527970852,0.38038350534792115,-0.09794366010406155,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2005,15,ok,0.4980302284103207,0.03799216119629316,-0.03799216119629316,0.08763323200898457,0.29629128402985094,0.03214873954407073,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2006,14,ok,0.6123086317201101,0.12189203246254386,-0.12189203246254386,0.025766075595188766,0.3568837591295622,-0.0565699565070175,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2007,13,ok,0.5688237903063198,0.0798272618199015,-0.0798272618199015,0.03006936100208645,0.3399427822883395,-0.01754129958348236,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2008,15,ok,0.4820667463200002,0.012181216634294828,-0.012181216634294828,0.11372284645668318,0.28359317747234514,0.05663980002522397,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2009,15,ok,0.6265213404850638,0.10713228160333926,-0.10713228160333926,0.03238975703745999,0.35487736759027044,-0.047597912904871496,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2010,15,ok,0.519019775934301,0.024330956443793125,-0.024330956443793125,0.06446537950452023,0.3001132226072201,0.03651574838897027,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2011,15,ok,0.5729325887166258,0.0945366152383876,-0.0945366152383876,0.04548094367662755,0.33665188952172814,-0.02752368286694106,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2012,15,ok,0.5909347365477056,0.10236057529586537,-0.10236057529586537,0.06624486274948173,0.3470799336910128,-0.03319197169073156,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2013,15,ok,0.5542547143324378,0.06516255177003723,-0.06516255177003723,0.08227976743139584,0.33701884774099705,0.01186104835534257,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2014,15,ok,0.67528439547784,0.1618828840075179,-0.1618828840075179,0.0021544284878741984,0.39431732722737445,-0.09368217113504214,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2015,15,ok,0.6518642480519775,0.13822765132881826,-0.13822765132881826,0.026877076672047813,0.37801755969023326,-0.07247416894276049,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2016,15,ok,0.645893970561939,0.13070275547922514,-0.13070275547922514,0.03594185274043391,0.37357869283905026,-0.06438788832224701,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2017,15,ok,0.5793286016310422,0.09272749111515935,-0.09272749111515935,0.08626011972983882,0.3470857311023402,-0.01941083071065902,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2018,15,ok,0.5966565654121673,0.10041227944695534,-0.10041227944695534,0.05877324713713824,0.35000794310997624,-0.03240836676893458,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2019,15,ok,0.5817484253137011,0.07454920540650758,-0.07454920540650758,0.0709958800551135,0.3328861989079677,-0.010113162902049977,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2020,15,ok,0.6490094565693377,0.13377532165501826,-0.13377532165501826,0.027015614574810266,0.3726404053698616,-0.07005984329779229,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2021,15,ok,0.6486803531412797,0.15096367533505128,-0.15096367533505128,0.04454387382991672,0.36645779472290085,-0.08078956133566692,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2022,15,ok,0.6954466786143819,0.1747898378783742,-0.1747898378783742,-0.021510627100860377,0.3914972265978642,-0.11025250664831887,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2023,15,ok,0.6841681092269835,0.17105306692974948,-0.17105306692974948,-0.010510630462567085,0.3882759569117146,-0.1073209367472982,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2024,15,ok,0.6883310117747574,0.15242400974479256,-0.15242400974479256,-0.016651006120872086,0.4003625938479451,-0.08893629465569985,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,1000,2025,15,ok,0.7370769126319838,0.196231045703927,-0.196231045703927,-0.055568092719031556,0.41963894419901476,-0.13687222325054754,0.0,0.0,99.60922269921403,99.60922269921403
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1984,4,ok,0.37665370287377703,-0.04525975194713787,0.04525975194713787,0.1182514421483267,0.23333010927755,0.1124916344154611,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1985,8,ok,0.4367895770110104,-0.01964728235492008,0.01964728235492008,0.09180216343883536,0.2492451501125991,0.083733493506514,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1986,8,ok,0.4871047626433514,0.013229249098650694,-0.013229249098650694,0.08171056010481227,0.28147952979980556,0.05344304551378813,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1989,9,ok,0.450038279014193,-0.011764729702169052,0.011764729702169052,0.0785113452366067,0.2708852389721446,0.07407481367838817,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1990,2,ok,0.3950705136990915,-0.009768812320824818,0.009768812320824818,0.09404638722613926,0.2548092502201293,0.07432005905652399,0.0,0.0,88.20658917280426,88.20658917280426
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1991,5,ok,0.6112989755152566,0.16484106174675686,-0.16484106174675686,-0.02497980691450591,0.3694154796598943,-0.09490724686813787,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1992,10,ok,0.4194280329066247,-0.011797775923502531,0.011797775923502531,0.07928211263517455,0.2496114609666606,0.07432841515743872,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1993,15,ok,0.48868549386687715,0.0312218429670807,-0.0312218429670807,0.0801730150637234,0.2994225301216799,0.040884454729067786,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1994,15,ok,0.5474053047238823,0.10384295902263822,-0.10384295902263822,0.0027178155212791975,0.3319535699360392,-0.046006045469438074,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1995,15,ok,0.47981023004543066,0.01892366461231705,-0.01892366461231705,0.0613609297249947,0.2799676669183503,0.04356736195693418,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1996,15,ok,0.5716744676384087,0.06436879087736168,-0.06436879087736168,0.04490976040771394,0.318696500358843,-0.005394988289755015,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1997,15,ok,0.4937918693029682,0.03598160695779681,-0.03598160695779681,0.05101400962265522,0.2964883977025084,0.023532640709592618,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1998,15,ok,0.5776849283457175,0.08529591776899877,-0.08529591776899877,0.036910479520972046,0.3373648638351237,-0.02057767649743382,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,1999,15,ok,0.5479198984224769,0.046734132331590475,-0.046734132331590475,0.055808144517588115,0.31371570163211937,0.013874913250949758,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2000,15,ok,0.4422946358947807,0.00399181831172936,-0.00399181831172936,0.09613607435945792,0.27562032114462065,0.06477475207565668,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2001,6,ok,0.5164852787974262,0.026755039332532943,-0.026755039332532943,0.05725047930856318,0.29770642479353304,0.028414028182797254,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2002,5,ok,0.5913677498019569,0.10214957281359147,-0.10214957281359147,0.04139826061891568,0.3492970376664663,-0.0364097312140871,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2003,9,ok,0.5590045116019762,0.06191911001281769,-0.06191911001281769,0.06537274258025058,0.32232940879720373,0.0019267906714194394,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2004,15,ok,0.6499932579538148,0.14293710856485134,-0.14293710856485134,-0.0027988545280483675,0.3743906941341944,-0.07947777216483891,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2005,15,ok,0.4943550690121601,0.023946387833106025,-0.023946387833106025,0.08754517597983182,0.2983602066615866,0.04306012854736409,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2006,14,ok,0.6211804851343035,0.11383299834811936,-0.11383299834811936,0.018715493229322158,0.3603512747624773,-0.05226228053286254,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2007,13,ok,0.5651818250055658,0.06397942636692897,-0.06397942636692897,0.0341516015364904,0.33968998161517666,-0.004612826861156079,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2008,15,ok,0.4856266165929291,0.005094512758504377,-0.005094512758504377,0.11250121439979617,0.29061899982991946,0.06116742249959208,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2009,15,ok,0.6232971429137573,0.09457181306835438,-0.09457181306835438,0.03505360876426595,0.35629863806129497,-0.0374582416595775,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2010,15,ok,0.5261306703376694,0.015991866424414847,-0.015991866424414847,0.060827511290932924,0.3059305656209889,0.04085783131849146,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2011,15,ok,0.5713364495234866,0.08371776199126446,-0.08371776199126446,0.046294654567010214,0.33931421424846925,-0.018836763274735064,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2012,15,ok,0.5986568128372236,0.09772213010693055,-0.09772213010693055,0.06335701962497124,0.35341933489005856,-0.03116360085504311,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2013,15,ok,0.5641615721051092,0.06218851156941287,-0.06218851156941287,0.07869430360762268,0.3458296547711209,0.01134615584720628,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2014,15,ok,0.6769788210760801,0.15464238516265813,-0.15464238516265813,0.0022686695538878857,0.3976150472905785,-0.08861593335808718,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2015,15,ok,0.6579963309093135,0.13286400180982771,-0.13286400180982771,0.022873626317327516,0.3825997107245503,-0.06920560255463963,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2016,15,ok,0.6490941883433426,0.12454708096463313,-0.12454708096463313,0.031702830612302474,0.3765509901233073,-0.06026878021175241,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2017,15,ok,0.5835472557543276,0.0908683680941008,-0.0908683680941008,0.08236397455906483,0.35459264426574016,-0.01865197408653957,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2018,15,ok,0.6029724053902503,0.09668568711463305,-0.09668568711463305,0.055024458919472455,0.35602046410769816,-0.03141743340077646,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2019,15,ok,0.589532466135276,0.07073962419806416,-0.07073962419806416,0.06448181741756942,0.3387598264174326,-0.009806170790281662,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2020,15,ok,0.6543577116995187,0.12785300872033378,-0.12785300872033378,0.02333589808092856,0.3773992774821921,-0.06642799087202167,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2021,15,ok,0.6523277021358468,0.1432362534030277,-0.1432362534030277,0.0414258325985566,0.37197149114466566,-0.07530882680394452,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2022,15,ok,0.6971677799854937,0.16536155383835205,-0.16536155383835205,-0.023309005953189577,0.3958434714671934,-0.10318876857945873,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2023,15,ok,0.6945053883195734,0.17120685663747492,-0.17120685663747492,-0.017662195121834874,0.3989672287196629,-0.10963440866170042,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2024,15,ok,0.6897779324410526,0.14874586747860666,-0.14874586747860666,-0.019844120397297833,0.4041856208242926,-0.08674564737495769,0.0,0.0,99.62250873917347,99.62250873917347
Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f,2000,2025,15,ok,0.7334908480477261,0.1875541850253888,-0.1875541850253888,-0.053525949241401846,0.4174539148074608,-0.12885777709822221,0.0,0.0,99.62250873917347,99.62250873917347
