system:index,area_bare_ha,area_sparse_ha,area_total_ha,area_veg_ha,bare_pct,buffer_m,commodities,end_date,image_count,mean_bsi,mean_ndbi,mean_ndmi,mean_ndti,mean_ndvi,mean_savi,median_ndvi,mining_soil_pct,ndvi_sd,non_mining_soil_pct,prod_stage,qa_flag,site_buffer_key,site_id,site_name,site_year_key,start_date,topo_correction_applied,valid_px_pct,year,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,1.7384319007396698,11.57177855687983,1241.6242449414221,1223.5926862001415,0.14001272186994757,2000,unknown,1998-05-01,15,0.0884810401698723,0.034667780480439364,-0.034667780480439364,0.07746683347511663,0.3759292041716652,0.219522716701667,0.37296941528258615,0.14001272186994757,0.0809777514331092,99.4797314718427,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1997.0,1997-11-01,false,99.61974419371263,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,1.4240427897256964,310.40606292270024,307.7672036245757,0.0,1000,unknown,1999-05-01,15,0.09172219804944796,0.03932222181048745,-0.03932222181048745,0.08037138401078778,0.4431203245055652,0.2588074523973735,0.4396001804528927,0.0,0.08990364309327797,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1998.0,1998-11-01,false,99.60863634654541,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,1999-05-01,15,-0.040400669206346725,-0.1084919782454916,0.1084919782454916,0.03032589458965666,0.5929670801345127,0.3433107956485374,0.6040991213586595,0.0,0.07874561004264477,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1998.0,1998-11-01,false,99.60922269921403,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,1999-05-01,15,0.06454174328759327,-0.0035189874649592064,0.0035189874649592064,0.09329340805303446,0.43250578627390524,0.26350085568767745,0.41914188861846924,0.0,0.09605493048131768,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1998.0,1998-11-01,false,99.61579175877188,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.3478247821331024,3.4782555997371674,1241.6242449413928,1233.0902903642138,0.028013691223428103,2000,unknown,1999-05-01,15,0.08158629334467986,0.03052972943328952,-0.03052972943328952,0.07358341672368643,0.4602365868591124,0.263067461941576,0.45528018197122805,0.028013691223428103,0.10078538048172214,99.59281570104324,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1998.0,1998-11-01,false,99.62082939226666,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,1999-05-01,15,-0.02057767649743382,-0.08529591776899877,0.08529591776899877,0.036910479520972046,0.5776849283457175,0.3373648638351237,0.5888498848075762,0.0,0.08945775987949413,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1998.0,1998-11-01,false,99.62250873917347,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,13.657982936676811,17.688282755776946,1241.6242449414221,1205.5566309653075,1.100009362117536,2000,unknown,1999-05-01,15,0.05770587228162508,-0.010142372123824427,0.010142372123824427,0.08429577194828956,0.4352234498078576,0.2606956045573754,0.4279241156618383,1.100009362117536,0.11761909573144688,98.51973483159514,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1998.0,1998-11-01,false,99.61974419371263,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.0,310.40606292270024,309.1912464143014,0.0,1000,unknown,2000-05-01,15,0.07950970207813107,0.036734906348993096,-0.036734906348993096,0.07297689280246522,0.4606204674562934,0.26062429030247297,0.4551453094346453,0.0,0.08790408871396449,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1999.0,1999-11-01,false,99.60863634654541,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2000-05-01,15,0.002674454715744213,-0.06093658281531651,0.06093658281531651,0.055930072372417886,0.5512331626481219,0.31323117032368036,0.5556003093719483,0.0,0.08090660909222853,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1999.0,1999-11-01,false,99.60922269921403,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,2000-05-01,15,0.08648486852978579,0.0291076011316024,-0.0291076011316024,0.10269838129519035,0.43060285165898665,0.24716425073451867,0.4206812720917966,0.0,0.09322449917764537,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1999.0,1999-11-01,false,99.61579175877188,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,1.3912976384162903,1241.6242449413928,1235.5250731076678,0.0,2000,unknown,2000-05-01,15,0.07674126434133365,0.0339890202071308,-0.0339890202071308,0.06707062953355739,0.46836358206030515,0.2617468134669234,0.459066385780915,0.0,0.09723014581542282,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_1999.0,1999-11-01,false,99.62082939226666,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2000-05-01,15,0.013874913250949758,-0.046734132331590475,0.046734132331590475,0.055808144517588115,0.5479198984224769,0.31371570163211937,0.5517498368567865,0.0,0.08585598487345053,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_1999.0,1999-11-01,false,99.62250873917347,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,10.082929223775864,17.091090161543264,1241.6242449414221,1209.728877272442,0.8120757358641592,2000,unknown,2000-05-01,15,0.0807122728287143,0.02405137413289685,-0.02405137413289685,0.09443137935299428,0.42848169718610735,0.24247761848454924,0.4235793482974331,0.8120757358641592,0.11045345972281105,98.80766845784851,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_1999.0,1999-11-01,false,99.61974419371263,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,1.0434851348400116,310.40606292270024,308.1477612794614,0.0,1000,unknown,2001-05-01,15,0.11790427004125298,0.06432650467736199,-0.06432650467736199,0.1103068144511789,0.38202445043876426,0.2347079571264468,0.37337372869150187,0.0,0.07790535761357362,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2000.0,2000-11-01,false,99.60863634654541,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2001-05-01,15,0.057911770509944095,-0.014183479192983935,0.014183479192983935,0.0952566662707179,0.4450132876099068,0.27312966584309767,0.44238988669116264,0.0,0.07105351559636947,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2000.0,2000-11-01,false,99.60922269921403,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.6953320503234863,310.40606292269405,308.51812519734983,0.0,1000,unknown,2001-05-01,15,0.11756443083195461,0.047380050780898,-0.047380050780898,0.13128881232694478,0.3313122270691679,0.21306063056009542,0.31925692964405195,0.0,0.07348913152945671,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2000.0,2000-11-01,false,99.61579175877188,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,2.0869579911231995,1241.6242449413928,1234.829412754961,0.0,2000,unknown,2001-05-01,15,0.11268409078004782,0.06077960554411065,-0.06077960554411065,0.10683698203683772,0.3940741230391302,0.23800391092393025,0.37315083095461105,0.0,0.10005355688109101,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2000.0,2000-11-01,false,99.62082939226666,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2001-05-01,15,0.06477475207565668,-0.00399181831172936,0.00399181831172936,0.09613607435945792,0.4422946358947807,0.27562032114462065,0.43675542269183887,0.0,0.07882366636968038,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2000.0,2000-11-01,false,99.62250873917347,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,11.571862420615028,24.294008729621474,1241.6242449414221,1201.0370255075247,0.9319939158534207,2000,unknown,2001-05-01,15,0.11449016190274348,0.0466326449551862,-0.0466326449551862,0.12453220796888562,0.33280181009248144,0.20834456873545878,0.3222366679520013,0.9319939158534207,0.08387617099858882,98.68775027785925,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2000.0,2000-11-01,false,99.61974419371263,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.34782788157463074,310.40606292270024,302.82803257867397,0.0,1000,unknown,2002-05-01,6,0.11865661277285533,0.07794178095847551,-0.07794178095847551,0.09688165146023807,0.4124323114345836,0.23549271412945247,0.4092032886285307,0.0,0.0773895991801701,97.67072769314684,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2001.0,2001-11-01,false,97.67072769314684,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2002-05-01,6,0.018796342190346694,-0.037425036227640665,0.037425036227640665,0.054220151252298156,0.5223813839340375,0.29998179528390556,0.5265867560001555,0.0,0.06963463900074045,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2001.0,2001-11-01,false,99.60922269921403,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,2002-05-01,6,0.03130898655804512,-0.025496616686371053,0.025496616686371053,0.06270211314322961,0.5150661560720633,0.29049645774465155,0.5140520110726357,0.0,0.12284295335720681,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2001.0,2001-11-01,false,99.61579175877188,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.6956503689289093,1241.6242449413928,1121.2698011040684,0.0,2000,unknown,2002-05-01,6,0.10693343943284095,0.06562182103085776,-0.06562182103085776,0.09173221439330902,0.41831077226534785,0.23838626047341294,0.4044081013380678,0.0,0.10052358866783567,90.36272093140033,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2001.0,2001-11-01,false,90.36272093140033,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2002-05-01,6,0.028414028182797254,-0.026755039332532943,0.026755039332532943,0.05725047930856318,0.5164852787974262,0.29770642479353304,0.5174557134916147,0.0,0.08471502011171428,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2001.0,2001-11-01,false,99.62250873917347,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,4.519944190979004,16.04813944194831,1241.6242449414221,1216.3348130248337,0.3640347882536916,2000,unknown,2002-05-01,6,0.025407796140108522,-0.031070293827103353,0.031070293827103353,0.05465048737771228,0.5116608154904254,0.2868235231883517,0.5100461934469986,0.3640347882536916,0.1433671022621552,99.25570940545896,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2001.0,2001-11-01,false,99.61974419371263,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.0,310.40606292270024,309.1912464143014,0.0,1000,unknown,2003-05-01,5,0.048174448132127144,-0.0057843001419531186,0.0057843001419531186,0.07633393441894167,0.5072176296060152,0.2864819646785697,0.501847372030335,0.0,0.09356930529499692,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2002.0,2002-11-01,false,99.60863634654541,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2003-05-01,5,-0.05981113039176135,-0.12611990788587404,0.12611990788587404,0.02909254279283374,0.610874335850997,0.35495575309968447,0.6179930567741394,0.0,0.09736400163298352,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2002.0,2002-11-01,false,99.60922269921403,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,2003-05-01,5,0.045102022296875155,-0.032038118311868945,0.032038118311868945,0.11445524806883714,0.43504412899898115,0.265155039078368,0.4236282816791675,0.0,0.10075387525147093,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2002.0,2002-11-01,false,99.61579175877188,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.0,1241.6242449413928,1236.916370746084,0.0,2000,unknown,2003-05-01,5,0.0491836870264392,-0.004907805036601272,0.004907805036601272,0.0778741150072399,0.5105758661180572,0.2866020481376906,0.5020669883801635,0.0,0.10622789936245493,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2002.0,2002-11-01,false,99.62082939226666,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2003-05-01,5,-0.0364097312140871,-0.10214957281359147,0.10214957281359147,0.04139826061891568,0.5913677498019569,0.3492970376664663,0.5957158126242541,0.0,0.10713870763853155,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2002.0,2002-11-01,false,99.62250873917347,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,2.7814913392066956,14.70098336654551,1241.6242449414221,1219.4204219520088,0.22402037899460653,2000,unknown,2003-05-01,5,0.05848868478522866,-0.01666589400240476,0.01666589400240476,0.11484057767855661,0.43152028355364774,0.2599793149851876,0.42752741625068647,0.22402037899460653,0.10532807820058895,99.39572381471805,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2002.0,2002-11-01,false,99.61974419371263,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.34782788157463074,310.40606292270024,308.8434185327268,0.0,1000,unknown,2004-05-01,9,0.053721418986734354,0.0013041713722930306,-0.0013041713722930306,0.08484138896716459,0.5190055717185776,0.29451527245854436,0.5134491232401427,0.0,0.10951753907981195,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2003.0,2003-11-01,false,99.60863634654541,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2004-05-01,9,-0.015245512738668166,-0.08166799667494117,0.08166799667494117,0.06078007352086784,0.5627695958948935,0.3234067431320451,0.5673625260663419,0.0,0.08890796580785937,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2003.0,2003-11-01,false,99.60922269921403,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,2004-05-01,9,0.08056180619560849,0.009723942214928371,-0.009723942214928371,0.13660342668324932,0.4413888521572018,0.25942267063912433,0.43551670862601277,0.0,0.09332705217041992,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2003.0,2003-11-01,false,99.61579175877188,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.34782788157463074,1241.6242449413928,1236.5685428645095,0.0,2000,unknown,2004-05-01,9,0.049909240106817285,-0.0016699267324496625,0.0016699267324496625,0.08253888035615663,0.5244747129589349,0.2934630448850973,0.5176271835230032,0.0,0.11807968672482529,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2003.0,2003-11-01,false,99.62082939226666,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2004-05-01,9,0.0019267906714194394,-0.06191911001281769,0.06191911001281769,0.06537274258025058,0.5590045116019762,0.32232940879720373,0.5643306568193978,0.0,0.09511090110407315,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2003.0,2003-11-01,false,99.62250873917347,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_00000000000000000023,3.922767839011024,12.864348441362381,1241.6242449414221,1220.1157803773876,0.31593840527784584,2000,unknown,2004-05-01,9,0.08185228940799255,0.012337124971268093,-0.012337124971268093,0.13205903006511263,0.43844548079879175,0.2550076020436312,0.43943422451798136,0.31593840527784584,0.10323533024574048,99.30380578843481,unknown,ok,El Porvenir_00000000000000000023_2000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2003.0,2003-11-01,false,99.61974419371263,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001d,0.0,0.0,310.40606292270024,309.1912464143014,0.0,1000,unknown,2005-05-01,15,-0.03575442907441112,-0.0839546754403861,0.0839546754403861,0.007574723572098232,0.5976860487043798,0.341254574910708,0.6035896050677508,0.0,0.10830882092666272,99.60863634654541,unknown,ok,Divisadero Mine_0000000000000000001d_1000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2004.0,2004-11-01,false,99.60863634654541,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_0000000000000000001f,0.0,0.0,310.4060629226929,309.1930664885276,0.0,1000,unknown,2005-05-01,15,-0.09794366010406155,-0.16268608431187073,0.16268608431187073,-0.010161180527970852,0.6638033210927647,0.38038350534792115,0.6685391167799631,0.0,0.08797102350218032,99.60922269921403,unknown,ok,Monte Mayor Mine_0000000000000000001f_1000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2004.0,2004-11-01,false,99.60922269921403,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_00000000000000000023,0.0,0.0,310.40606292269405,309.2134572476733,0.0,1000,unknown,2005-05-01,15,-0.012997955344090205,-0.06981166206918674,0.06981166206918674,0.041788187856591885,0.529521544532187,0.3032991578175923,0.5252095626907456,0.0,0.1247609585589745,99.61579175877188,unknown,ok,El Porvenir_00000000000000000023_1000,El Porvenir_00000000000000000023,El Porvenir,El Porvenir_00000000000000000023_2004.0,2004-11-01,false,99.61579175877188,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001d,0.0,0.3478078246116638,1241.6242449413928,1236.5685629214724,0.0,2000,unknown,2005-05-01,15,-0.03481272822328479,-0.08229705574516963,0.08229705574516963,0.00571386130039689,0.6052708968996153,0.34105162936845146,0.6072145226971928,0.0,0.1122629089076719,99.62082939226666,unknown,ok,Divisadero Mine_0000000000000000001d_2000,Divisadero Mine_0000000000000000001d,Divisadero Mine,Divisadero Mine_0000000000000000001d_2004.0,2004-11-01,false,99.62082939226666,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_0000000000000000001f,0.0,0.0,1241.6242449414217,1236.9372219244644,0.0,2000,unknown,2005-05-01,15,-0.07947777216483891,-0.14293710856485134,0.14293710856485134,-0.0027988545280483675,0.6499932579538148,0.3743906941341944,0.6578066959045034,0.0,0.09570630623377857,99.62250873917347,unknown,ok,Monte Mayor Mine_0000000000000000001f_2000,Monte Mayor Mine_0000000000000000001f,Monte Mayor Mine,Monte Mayor Mine_0000000000000000001f_2004.0,2004-11-01,false,99.62250873917347,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
